Num	Chr	Start	Size	Strand	ChrSize	QueryName	QueryStart	QuerySize	QueryStrand	QuerySizeTot	Info	Prob
1504	GLCHR05	1218057	1112	+	4471437	utg64_pilon	585537	1087	-	1066504	193,0:1,83,6:0,20,0:40,19,0:1,54,1:0,40,2:0,95,2:0,48,2:0,8,22:0,24,1:0,21,2:0,26,2:0,68,2:0,65,17:0,70,1:0,27,2:0,14,1:0,26,1:0,12,2:0,71,1:0,61	mismap=1e-10
335	GLCHR05	4110254	104	+	4471437	utg64_pilon	585426	104	-	1066504	104	mismap=9.38e-05
402	GLCHR01	1466384	190	+	1491578	utg64_pilon	584093	178	-	1066504	88,12:0,90	mismap=0.00154
742	GLCHR01	1084051	316	+	1491578	utg64_pilon	482413	316	+	1066504	316	mismap=0.378
569	GLCHR05	4366940	357	+	4471437	utg64_pilon	482979	360	+	1066504	61,0:3,296	mismap=0.076
607	GLCHR01	303248	427	+	1491578	utg64_pilon	580067	424	-	1066504	218,0:3,41,6:0,162	mismap=0.5
308	GLCHR04	966843	201	+	2762469	utg64_pilon	579869	198	-	1066504	24,3:0,174	mismap=0.399
300	GLCHR04	1573973	480	+	2762469	utg64_pilon	487209	480	+	1066504	39,0:3,64,35:0,9,16:0,14,0:48,42,6:0,55,0:9,147,3:0,50	mismap=0.184
394	GLCHR04	773035	252	+	2762469	utg64_pilon	578394	252	-	1066504	252	mismap=0.671
398	GLCHR04	2069165	153	+	2762469	utg64_pilon	488557	165	+	1066504	57,0:9,50,0:3,46	mismap=4.97e-05
471	GLCHR05	1784748	378	+	4471437	utg64_pilon	488724	376	+	1066504	149,3:0,104,0:1,122	mismap=0.5
866	GLCHR03	1208047	458	+	1958359	utg64_pilon	489111	449	+	1066504	296,7:0,7,2:0,146	mismap=0.000201
201	GLCHR03	77165	134	+	1958359	utg64_pilon	576802	129	-	1066504	65,6:0,34,0:1,29	mismap=0.283
737	GLCHR04	2179364	535	+	2762469	utg64_pilon	576086	541	-	1066504	143,0:1,24,5:0,10,0:7,106,0:6,83,0:3,12,6:0,146	mismap=1e-10
49639	GLCHR01	1126265	14949	+	1491578	utg64_pilon	560570	14944	-	1066504	1105,1:0,100,0:3,94,3:0,983,1:0,323,1:0,10908,0:1,39,3:0,1388	mismap=1e-10
42702	GLCHR01	1110760	15230	+	1491578	utg64_pilon	545284	15193	-	1066504	721,1:0,9,1:0,26,0:1,22,19:0,1097,0:24,50,3:0,19,12:0,171,9:0,272,3:0,255,3:0,662,1:0,646,1:0,81,1:0,337,0:2,55,1:0,8,0:2,279,3:0,176,0:2,541,0:3,205,3:0,128,3:0,386,0:1,43,2:0,53,1:0,2291,1:0,404,1:0,1311,0:2,18,0:1,1558,0:1,16,7:0,3314	mismap=1e-10
31231	GLCHR01	1098677	11132	+	1491578	utg64_pilon	534015	10970	-	1066504	730,0:1,611,9:0,788,3:0,14,3:0,809,9:0,250,9:0,32,3:0,482,0:4,5,1:0,43,1:0,160,25:0,32,20:0,19,51:0,26,0:1,964,18:0,6,6:0,1433,2:0,19,13:0,39,0:3,1221,0:1,478,1:0,58,2:0,270,0:2,764,1:0,42,0:1,15,0:3,569,1:0,1075	mismap=1e-10
29288	GLCHR01	1088318	10119	+	1491578	utg64_pilon	523703	10109	-	1066504	460,0:9,10,0:2,39,0:9,33,1:0,1243,0:6,448,0:9,27,12:0,27,0:1,844,1:0,369,0:24,45,0:4,1548,3:0,701,30:0,8,3:0,372,0:9,9,17:0,8,5:0,39,16:0,35,2:0,774,1:0,16,0:19,511,3:0,170,3:0,36,0:1,1317,5:0,15,0:1,48,0:1,459,3:0,403	mismap=1e-10
637	GLCHR01	1083757	308	+	1491578	utg64_pilon	544847	308	+	1066504	308	mismap=1e-10
434	GLCHR01	1412718	203	+	1491578	utg64_pilon	545158	203	+	1066504	203	mismap=0.000384
1615	GLCHR02	8721	848	+	1519671	utg64_pilon	545377	755	+	1066504	62,1:0,588,93:0,67,0:1,37	mismap=1e-10
647	GLCHR01	1464991	281	+	1491578	utg64_pilon	519806	279	-	1066504	102,2:0,177	mismap=0.00632
192	GLCHR01	1084936	254	+	1491578	utg64_pilon	546711	170	+	1066504	61,81:0,77,3:0,32	mismap=0.0944
506	GLCHR01	127405	166	+	1491578	utg64_pilon	547557	158	+	1066504	17,8:0,141	mismap=0.714
299	GLCHR03	563474	217	+	1958359	utg64_pilon	547729	216	+	1066504	132,1:0,84	mismap=0.569
1368	GLCHR05	1950948	1004	+	4471437	utg64_pilon	549366	907	+	1066504	50,1:0,44,1:0,194,95:0,619	mismap=1e-10
1699	GLCHR04	2376237	1026	+	2762469	utg64_pilon	550340	1032	+	1066504	65,0:3,19,0:3,942	mismap=1e-10
1608	GLCHR04	2177116	748	+	2762469	utg64_pilon	551377	749	+	1066504	164,0:1,584	mismap=1e-10
404	GLCHR05	1953901	230	+	4471437	utg64_pilon	552197	221	+	1066504	166,9:0,55	mismap=4.42e-05
429	GLCHR05	1950948	241	+	4471437	utg64_pilon	513333	239	-	1066504	50,1:0,44,1:0,145	mismap=1e-10
321	GLCHR03	563474	217	+	1958359	utg64_pilon	511698	217	-	1066504	217	mismap=0.494
511	GLCHR04	1822559	182	+	2762469	utg64_pilon	511516	171	-	1066504	28,11:0,143	mismap=0.424
2113	GLCHR05	1217839	1325	+	4471437	utg64_pilon	509824	1259	-	1066504	215,12:0,267,6:0,20,0:2,9,0:8,10,0:1,97,1:0,94,2:0,48,2:0,8,22:0,24,1:0,20,1:0,31,1:0,69,4:0,60,17:0,70,1:0,27,2:0,14,1:0,34,3:0,75,1:0,56	mismap=1e-10
42657	GLCHR01	1054603	14242	+	1491578	utg64_pilon	494283	14311	-	1066504	712,6:0,314,6:0,16,6:0,11,6:0,646,0:3,206,0:3,543,0:1,22,2:0,31,0:6,3,5:0,35,1:0,14,0:1,815,1:0,21,0:2,63,3:0,37,0:2,794,0:1,1518,0:3,107,0:3,3382,0:1,19,28:0,15,0:5,21,11:0,9,0:7,40,0:1,1775,0:1,57,0:7,979,9:0,53,0:18,146,0:81,245,1:0,418,0:9,282,2:0,41,0:1,765	mismap=1e-10
8660	GLCHR01	1051060	3189	+	1491578	utg64_pilon	490780	3185	-	1066504	1714,3:0,866,1:0,605	mismap=1e-10
30206	GLCHR01	1040522	10379	+	1491578	utg64_pilon	480285	10281	-	1066504	249,6:0,537,0:18,152,0:1,1685,0:1,15,12:0,8,2:0,833,0:3,212,17:0,10,9:0,543,1:0,33,10:0,1671,1:0,98,16:0,984,9:0,266,0:8,52,0:1,8,7:0,9,24:0,478,1:0,9,3:0,26,0:1,15,6:0,2302,8:0,25,0:1,27	mismap=1e-10
508	GLCHR05	1614276	138	+	4471437	utg64_pilon	479427	138	-	1066504	138	mismap=0.641
358	GLCHR02	12053	108	+	1519671	utg64_pilon	479315	108	-	1066504	108	mismap=1e-10
925	GLCHR01	568054	537	+	1491578	utg64_pilon	478419	530	-	1066504	68,3:0,31,2:0,121,1:0,10,1:0,300	mismap=0.5
297	GLCHR01	567688	163	+	1491578	utg64_pilon	478233	158	-	1066504	92,2:0,34,3:0,32	mismap=0.5
379	GLCHR02	12053	108	+	1519671	utg64_pilon	589232	108	+	1066504	108	mismap=1e-10
410	GLCHR05	1614276	138	+	4471437	utg64_pilon	589344	138	+	1066504	138	mismap=0.663
32109	GLCHR01	1015150	11116	+	1491578	utg64_pilon	465141	11034	-	1066504	2414,0:1,8,0:1,17,0:2,254,0:10,10,11:0,50,15:0,330,3:0,1341,6:0,649,39:0,28,3:0,660,0:2,55,1:0,2340,3:0,1717,15:0,1048,3:0,12,0:1,84	mismap=1e-10
94987	GLCHR01	980905	33978	+	1491578	utg64_pilon	431252	33692	-	1066504	1068,0:3,1116,0:3,436,12:0,27,0:5,178,0:1,1947,0:15,512,0:3,1669,0:2,929,6:0,92,0:1,739,1:0,33,0:2,479,6:0,146,3:0,227,3:0,317,0:2,27,0:1,1876,0:13,10,12:0,22,9:0,32,3:0,79,18:0,160,15:0,115,3:0,15,32:0,23,22:0,497,3:0,20,27:0,10,0:15,26,0:1,33,10:0,329,47:0,25,19:0,588,0:1,21,1:0,33,19:0,12,27:0,20,0:1,1453,6:0,601,0:48,159,0:2,61,13:0,19,0:31,7,3:0,278,15:0,55,0:2,28,1:0,389,0:1,79,3:0,7,0:24,21,0:12,29,1:0,11,2:0,96,3:0,208,0:2,24,1:0,23,16:0,49,20:0,32,5:0,18,2:0,1557,14:0,1014,3:0,155,6:0,547,48:0,573,9:0,38,6:0,1011,2:0,29,1:0,12,13:0,47,0:2,41,0:1,19,0:5,374,3:0,880,11:0,23,1:0,25,0:1,16,0:1,6,0:1,814,0:24,2727,0:6,160,9:0,1360,28:0,20,3:0,13,0:2,3397,0:1,10,3:0,7,0:2,29,0:2,77,3:0,160,0:18,87,0:15,122,6:0,535	mismap=1e-10
4959	GLCHR01	979227	1540	+	1491578	utg64_pilon	429586	1527	-	1066504	216,12:0,961,1:0,350	mismap=1e-10
16388	GLCHR01	973650	5466	+	1491578	utg64_pilon	424055	5439	-	1066504	127,0:1,466,0:4,2009,7:0,130,0:1,1625,0:2,16,1:0,140,0:1,41,0:2,7,12:0,292,26:0,47,1:0,33,1:0,428,0:11,42,1:0,14	mismap=1e-10
575	GLCHR03	1703870	472	+	1958359	utg64_pilon	419056	478	-	1066504	101,0:3,10,0:3,132,3:0,42,0:3,184	mismap=0.0196
363	GLCHR03	1208121	129	+	1958359	utg64_pilon	647472	129	+	1066504	129	mismap=0.0311
204	GLCHR03	1703636	83	+	1958359	utg64_pilon	418816	83	-	1066504	83	mismap=0.668
728	GLCHR01	567688	861	+	1491578	utg64_pilon	649010	750	+	1066504	84,3:0,9,2:0,33,8:0,109,3:0,107,7:0,37,1:0,30,12:0,21,7:0,72,7:0,33,3:0,14,1:0,94,4:0,23,44:0,30,8:0,16,1:0,38	mismap=0.5
7979	GLCHR01	952932	2934	+	1491578	utg64_pilon	408109	2930	-	1066504	49,1:0,203,6:0,195,4:0,5,0:7,502,0:4,12,1:0,308,3:0,1645	mismap=1e-10
36175	GLCHR01	939479	13187	+	1491578	utg64_pilon	394707	13132	-	1066504	1212,8:0,18,1:0,21,1:0,25,1:0,644,12:0,3514,16:0,10,0:6,13,0:5,9,9:0,18,0:1,913,3:0,1623,15:0,231,2:0,2054,1:0,19,5:0,76,0:3,612,0:7,12,0:6,1452,3:0,135,0:2,11,5:0,162,3:0,318	mismap=1e-10
26849	GLCHR01	929826	9403	+	1491578	utg64_pilon	385089	9437	-	1066504	1152,3:0,889,1:0,536,0:3,1179,0:2,26,0:4,16,2:0,1808,3:0,159,0:9,1698,0:4,1553,12:0,11,0:45,50,12:0,293	mismap=1e-10
35828	GLCHR01	915605	13762	+	1491578	utg64_pilon	371154	13696	-	1066504	22,0:1,328,12:0,90,9:0,720,5:0,13,1:0,120,2:0,1055,9:0,455,12:0,458,6:0,33,30:0,2004,1:0,29,3:0,36,0:3,11,0:6,26,1:0,874,0:1,18,0:5,1847,0:1,26,3:0,425,0:21,407,0:1,20,0:4,27,0:1,1588,1:0,14,17:0,43,0:2,2961	mismap=1e-10
554	GLCHR04	858070	389	+	2762469	utg64_pilon	370528	389	-	1066504	93,0:3,51,3:0,242	mismap=0.00268
264	GLCHR05	2739522	91	+	4471437	utg64_pilon	370436	91	-	1066504	91	mismap=0.0803
492	GLCHR02	8071	187	+	1519671	utg64_pilon	696070	187	+	1066504	187	mismap=0.00499
963	GLCHR02	1091888	705	+	1519671	utg64_pilon	369315	703	-	1066504	367,2:0,336	mismap=0.296
114442	GLCHR01	869931	40587	+	1491578	utg64_pilon	328360	40488	-	1066504	355,3:0,23,3:0,1179,0:1,379,9:0,901,0:6,45,12:0,9,0:15,527,3:0,1293,29:0,1050,3:0,702,1:0,315,0:1,30,25:0,24,0:14,26,4:0,35,0:1,163,0:1,291,0:11,15,18:0,334,6:0,255,0:4,8,1:0,631,30:0,17,0:30,14,0:1,44,0:1,1025,42:0,629,0:1,1485,3:0,381,0:1,286,9:0,309,12:0,1839,9:0,637,0:1,301,0:1,83,0:1,607,0:4,10,0:8,1353,0:52,17,30:0,133,0:2,1181,0:30,1121,3:0,4034,3:0,653,3:0,240,0:2,75,10:0,6515,0:1,482,3:0,736,11:0,10,18:0,594,6:0,431,0:1,501,2:0,2897,0:48,1400,0:1,484,9:0,116,3:0,9,6:0,13,10:0,15,0:2,924,2:0,55	mismap=1e-10
53169	GLCHR01	851654	17995	+	1491578	utg64_pilon	310065	18003	-	1066504	852,2:0,202,0:1,60,3:0,479,0:1,4585,3:0,1192,0:1,1507,1:0,673,4:0,37,0:2,61,0:21,23,9:0,383,3:0,108,3:0,799,0:3,811,0:1,217,4:0,8,0:6,714,0:1,25,0:2,1670,1:0,174,2:0,44,2:0,35,0:1,7,0:2,22,0:1,776,0:1,495,1:0,48,0:2,1269,0:1,366,1:0,314	mismap=1e-10
5064	GLCHR01	849809	1719	+	1491578	utg64_pilon	308270	1719	-	1066504	1680,2:0,19,0:2,18	mismap=1e-10
233	GLCHR04	320186	211	+	2762469	utg64_pilon	302136	211	-	1066504	211	mismap=0.42
208	GLCHR03	368538	130	+	1958359	utg64_pilon	764431	133	+	1066504	68,0:3,62	mismap=0.00219
724	GLCHR04	969527	371	+	2762469	utg64_pilon	765722	340	+	1066504	46,1:0,21,8:0,25,2:0,10,9:0,72,1:0,26,1:0,23,1:0,32,1:0,15,1:0,44,6:0,26	mismap=2.85e-05
687	GLCHR05	2746899	234	+	4471437	utg64_pilon	300215	227	-	1066504	116,1:0,11,4:0,74,2:0,26	mismap=1.5e-05
208	GLCHR03	368538	130	+	1958359	utg64_pilon	298909	133	-	1066504	68,0:3,62	mismap=0.00186
233	GLCHR04	320186	211	+	2762469	utg64_pilon	767658	211	+	1066504	211	mismap=0.42
1913	GLCHR01	841924	829	+	1491578	utg64_pilon	291882	829	-	1066504	829	mismap=1e-10
21872	GLCHR01	833861	7598	+	1491578	utg64_pilon	283863	7630	-	1066504	1832,3:0,44,0:33,2584,0:1,3088,0:1,47	mismap=1e-10
119642	GLCHR01	793804	39697	+	1491578	utg64_pilon	243948	39570	-	1066504	274,15:0,144,3:0,806,0:2,787,0:12,712,0:1,10,0:1,856,6:0,201,1:0,15,0:1,222,3:0,38,3:0,1379,1:0,20,3:0,49,0:3,553,3:0,28,1:0,6,12:0,53,2:0,47,1:0,28,4:0,374,0:13,14,0:2,2766,1:0,2790,0:1,28,1:0,2527,0:1,58,0:2,846,1:0,438,0:4,321,1:0,40,0:1,184,0:1,217,1:0,2435,15:0,67,0:39,506,6:0,861,0:1,1220,0:1,31,0:1,225,8:0,415,0:9,457,3:0,405,0:1,1161,0:3,498,3:0,523,1:0,150,0:16,21,12:0,37,2:0,33,0:1,628,1:0,75,1:0,171,1:0,323,0:2,593,0:3,1913,5:0,8,0:6,1435,0:13,14,12:0,23,12:0,63,0:1,14,11:0,34,1:0,960,6:0,38,6:0,521,0:2,80,0:2,78,0:4,45,0:8,13,2:0,11,0:3,45,0:1,685,1:0,53,4:0,16,15:0,9,16:0,4,0:5,1967,21:0,536,48:0,35,3:0,565,9:0,689,3:0,523,6:0,287,3:0,283,0:1,278,0:1,476,0:1,18,0:3,12	mismap=1e-10
941	GLCHR01	785282	361	+	1491578	utg64_pilon	243585	363	-	1066504	139,0:1,133,0:1,89	mismap=1e-10
318	GLCHR05	3023414	109	+	4471437	utg64_pilon	824167	96	+	1066504	40,13:0,56	mismap=0.5
1185	GLCHR02	541511	989	+	1519671	utg64_pilon	239028	985	-	1066504	407,3:0,220,1:0,358	mismap=1e-10
818	GLCHR05	2739235	447	+	4471437	utg64_pilon	238511	445	-	1066504	198,2:0,247	mismap=2.62e-05
317	GLCHR05	3028611	99	+	4471437	utg64_pilon	829752	86	+	1066504	46,13:0,40	mismap=0.5
1016	GLCHR01	785282	361	+	1491578	utg64_pilon	831096	361	+	1066504	361	mismap=1e-10
692	GLCHR01	793804	285	+	1491578	utg64_pilon	831457	285	+	1066504	285	mismap=1e-10
560	GLCHR04	1306483	265	+	2762469	utg64_pilon	234066	278	-	1066504	42,3:0,85,0:15,61,0:1,74	mismap=3.42e-05
1240	GLCHR01	174323	1005	+	1491578	utg64_pilon	832438	1012	+	1066504	87,0:3,423,0:3,101,6:0,153,0:1,167,11:0,12,0:17,45	mismap=0.00126
259	GLCHR02	464902	208	+	1519671	utg64_pilon	833650	209	+	1066504	59,0:1,149	mismap=1.8e-08
298	GLCHR04	2644286	109	+	2762469	utg64_pilon	834145	109	+	1066504	109	mismap=0.743
333	GLCHR01	129326	151	+	1491578	utg64_pilon	834327	151	+	1066504	151	mismap=8.47e-05
1056	GLCHR05	1453367	412	+	4471437	utg64_pilon	231374	412	-	1066504	412	mismap=0.0157
882	GLCHR05	890405	375	+	4471437	utg64_pilon	230997	375	-	1066504	375	mismap=0.54
869	GLCHR05	4009021	436	+	4471437	utg64_pilon	230572	425	-	1066504	337,1:0,52,10:0,36	mismap=0.5
1777	GLCHR05	889307	674	+	4471437	utg64_pilon	229896	676	-	1066504	337,4:0,276,0:6,57	mismap=1e-10
3938	GLCHR02	1366823	1508	+	1519671	utg64_pilon	228371	1509	-	1066504	509,2:0,738,0:3,259	mismap=1e-10
392	GLCHR04	2382140	115	+	2762469	utg64_pilon	841512	115	+	1066504	115	mismap=0.415
344	GLCHR05	3211373	163	+	4471437	utg64_pilon	841719	163	+	1066504	163	mismap=0.524
234	GLCHR01	175446	130	+	1491578	utg64_pilon	842025	130	+	1066504	130	mismap=0.00056
303	GLCHR05	4132298	324	+	4471437	utg64_pilon	223991	330	-	1066504	166,3:0,26,0:9,8,0:9,4,3:0,56,6:0,52	mismap=0.00172
312	GLCHR05	4011497	154	+	4471437	utg64_pilon	843209	154	+	1066504	154	mismap=0.679
567	GLCHR05	1045137	339	+	4471437	utg64_pilon	222080	339	-	1066504	46,0:3,146,3:0,144	mismap=1e-10
425	GLCHR04	1170877	246	+	2762469	utg64_pilon	220446	247	-	1066504	134,0:1,112	mismap=1e-10
300	GLCHR02	492598	193	+	1519671	utg64_pilon	846118	193	+	1066504	193	mismap=0.501
542	GLCHR05	1040401	246	+	4471437	utg64_pilon	846347	249	+	1066504	81,0:3,165	mismap=0.813
349	GLCHR04	631605	152	+	2762469	utg64_pilon	219693	152	-	1066504	62,3:0,54,0:3,33	mismap=1.14e-07
259	GLCHR05	1775633	145	+	4471437	utg64_pilon	219479	142	-	1066504	32,3:0,110	mismap=5.18e-07
287	GLCHR01	616168	226	+	1491578	utg64_pilon	847026	226	+	1066504	125,0:9,7,9:0,85	mismap=1.61e-05
528	GLCHR05	1045198	278	+	4471437	utg64_pilon	848079	275	+	1066504	130,3:0,145	mismap=1e-10
337	GLCHR05	4132298	324	+	4471437	utg64_pilon	849923	333	+	1066504	195,0:9,8,0:9,4,3:0,56,6:0,52	mismap=2.38e-06
234	GLCHR01	175446	130	+	1491578	utg64_pilon	216090	130	-	1066504	130	mismap=0.000848
344	GLCHR05	3208179	163	+	4471437	utg64_pilon	850561	163	+	1066504	163	mismap=0.524
392	GLCHR04	2382140	115	+	2762469	utg64_pilon	215573	115	-	1066504	115	mismap=0.415
4096	GLCHR02	1366715	1616	+	1519671	utg64_pilon	854203	1619	+	1066504	186,0:1,226,0:2,659,0:1,121,2:0,14,1:0,148,0:2,259	mismap=1e-10
1859	GLCHR05	889307	674	+	4471437	utg64_pilon	855838	680	+	1066504	617,0:6,57	mismap=1e-10
891	GLCHR05	4098457	436	+	4471437	utg64_pilon	209560	426	-	1066504	36,10:0,390	mismap=0.5
882	GLCHR05	890405	375	+	4471437	utg64_pilon	856944	375	+	1066504	375	mismap=0.54
1056	GLCHR05	1453367	412	+	4471437	utg64_pilon	857321	412	+	1066504	412	mismap=0.0157
326	GLCHR01	129326	151	+	1491578	utg64_pilon	208380	151	-	1066504	151	mismap=9.5e-05
298	GLCHR04	2648771	109	+	2762469	utg64_pilon	858197	109	+	1066504	109	mismap=0.743
262	GLCHR02	464902	208	+	1519671	utg64_pilon	207706	206	-	1066504	150,2:0,56	mismap=9.41e-09
1210	GLCHR01	174323	1005	+	1491578	utg64_pilon	206494	1013	-	1066504	87,0:3,62,0:1,361,0:3,101,6:0,153,0:1,167,11:0,12,0:17,45	mismap=0.000205
584	GLCHR04	1306483	265	+	2762469	utg64_pilon	860010	277	+	1066504	42,3:0,85,0:15,135	mismap=3.43e-05
692	GLCHR01	793804	285	+	1491578	utg64_pilon	205521	285	-	1066504	285	mismap=1e-10
68295	GLCHR01	761980	23663	+	1491578	utg64_pilon	181932	23589	-	1066504	50,1:0,973,0:3,761,0:7,24,1:0,20,9:0,885,2:0,3054,3:0,172,3:0,874,3:0,24,1:0,21,2:0,16,3:0,2090,10:0,582,2:0,22,0:5,267,24:0,1703,0:1,1062,5:0,16,16:0,87,0:3,2144,3:0,774,0:19,6,16:0,751,6:0,568,1:0,4942,0:2,1022,3:0,639	mismap=1e-10
334	GLCHR04	2021521	113	+	2762469	utg64_pilon	884710	113	+	1066504	113	mismap=1e-10
9241	GLCHR04	2021849	4434	+	2762469	utg64_pilon	884857	4345	+	1066504	80,1:0,106,0:3,398,3:0,12,32:0,116,3:0,538,0:3,87,9:0,312,0:6,1145,9:0,239,6:0,231,18:0,97,0:6,145,3:0,308,12:0,304,7:0,11,0:1,22,1:0,28,4:0,147	mismap=1e-10
414	GLCHR05	2334750	129	+	4471437	utg64_pilon	889412	129	+	1066504	129	mismap=0.0611
5294	GLCHR01	489175	1720	+	1491578	utg64_pilon	175071	1738	-	1066504	1321,0:12,353,0:6,46	mismap=1e-10
104150	GLCHR01	722256	36757	+	1491578	utg64_pilon	137669	36685	-	1066504	24,1:0,2902,0:1,931,3:0,5090,0:5,1348,14:0,55,9:0,7,2:0,1739,0:1,48,6:0,89,3:0,1965,0:2,14,0:1,19,4:0,21,1:0,15,1:0,27,6:0,34,1:0,27,3:0,527,0:3,19,21:0,1106,0:3,103,3:0,31,0:22,3114,0:4,10,25:0,911,3:0,815,0:2,1589,0:1,385,0:12,1535,5:0,40,0:7,15,35:0,958,9:0,12,14:0,25,1:0,36,14:0,8,0:1,2655,0:7,9,1:0,10,4:0,1125,0:2,19,0:5,13,1:0,726,0:3,303,6:0,30,0:1,732,3:0,2098,0:3,38,0:3,527,1:0,1542,0:21,16,0:17,15,0:1,1105	mismap=1e-10
1184	GLCHR01	721695	419	+	1491578	utg64_pilon	137120	419	-	1066504	419	mismap=1e-10
89936	GLCHR01	688807	32539	+	1491578	utg64_pilon	104369	32535	-	1066504	1484,0:3,1266,2:0,91,21:0,363,0:3,65,0:3,482,0:3,236,3:0,33,3:0,1132,5:0,21,0:28,554,0:12,35,3:0,18,18:0,21,3:0,125,0:3,10,6:0,708,0:3,787,0:3,29,0:9,433,0:3,447,0:3,569,30:0,978,1:0,30,0:1,5,3:0,88,0:1,2178,12:0,18,0:1,13,0:1,5,0:1,991,0:3,70,0:3,15,0:2,111,0:1,585,0:1,33,0:2,34,3:0,157,3:0,359,0:3,98,0:21,15,3:0,66,0:3,4250,0:1,489,4:0,30,2:0,284,3:0,13,3:0,1053,6:0,319,3:0,73,0:12,138,3:0,1305,0:3,651,1:0,28,2:0,23,0:1,18,14:0,26,0:1,2802,2:0,5,0:4,16,1:0,39,0:3,16,0:1,11,0:1,729,0:6,1688,0:12,169,3:0,392,0:1,731,2:0,33,1:0,8,1:0,2272	mismap=1e-10
19637	GLCHR01	681341	6873	+	1491578	utg64_pilon	962301	6845	+	1066504	794,0:9,2052,1:0,1641,6:0,828,3:0,66,6:0,460,0:1,14,0:1,10,1:0,13,22:0,956	mismap=1e-10
157641	GLCHR01	622673	55607	+	1491578	utg64_pilon	41794	55533	-	1066504	97,1:0,16,0:1,15,0:1,29,0:1,25,1:0,1015,0:18,34,3:0,32,12:0,372,3:0,139,3:0,1612,0:2,666,1:0,38,0:1,1398,24:0,58,0:3,1172,1:0,2002,0:1,96,0:1,342,0:1,12,0:1,17,0:1,599,6:0,104,3:0,629,1:0,14,1:0,16,16:0,657,0:2,9,5:0,113,2:0,525,0:1,16,1:0,15,17:0,19,0:1,986,0:1,209,0:1,179,12:0,10,0:2,27,0:6,16,5:0,1771,9:0,865,0:3,773,4:0,2410,1:0,12,6:0,184,3:0,1177,15:0,138,1:0,634,3:0,40,12:0,1620,0:3,1017,0:1,12,0:1,20,0:11,2024,0:1,1498,3:0,29,0:6,86,10:0,13,0:9,17,0:5,6,8:0,538,0:3,240,0:24,796,0:12,4481,0:9,506,0:1,201,0:6,200,0:3,244,9:0,28,3:0,1612,0:1,24,3:0,30,13:0,947,2:0,10,0:1,25,11:0,638,33:0,778,0:2,30,17:0,1500,0:3,2272,3:0,146,0:3,1900,0:48,44,0:3,125,0:9,928,0:1,13,0:1,1047,0:1,15,3:0,1515,9:0,687,6:0,286,5:0,12,0:21,9,23:0,1219,14:0,5,0:14,78,1:0,366,1:0,13,2:0,1319,0:20,7,2:0,116,3:0,1013,0:2,127,0:5,537,0:3,948	mismap=1e-10
1506	GLCHR03	421749	1207	+	1958359	utg64_pilon	1025045	1235	+	1066504	18,0:1,104,6:0,215,3:0,54,0:2,4,5:0,39,3:0,102,0:6,18,0:3,19,0:3,214,0:3,130,0:8,20,12:0,13,0:7,45,3:0,79,0:9,50,0:6,14,0:12,37	mismap=0.155
191	GLCHR05	876897	75	+	4471437	utg64_pilon	1026307	75	+	1066504	75	mismap=0.602
269	GLCHR03	1637353	187	+	1958359	utg64_pilon	1026465	187	+	1066504	187	mismap=0.513
205	GLCHR03	986026	198	+	1958359	utg64_pilon	301	202	-	1066504	56,0:5,36,2:0,23,1:0,8,2:0,22,0:2,20,0:2,28	mismap=0.462
271	GLCHR02	928073	140	+	1519671	utg99_pilon	573593	136	-	574736	16,5:0,20,0:1,99	mismap=0.231
232	GLCHR05	2739490	123	+	4471437	utg99_pilon	570761	122	-	574736	29,0:3,10,5:0,35,0:1,44	mismap=0.301
337	GLCHR02	1480181	104	+	1519671	utg99_pilon	564160	104	-	574736	104	mismap=4.95e-05
381	GLCHR05	812339	197	+	4471437	utg99_pilon	10882	203	+	574736	73,0:3,24,0:4,18,1:0,81	mismap=0.338
90689	GLCHR05	813143	30199	+	4471437	utg99_pilon	11812	30262	+	574736	85,7:0,164,1:0,635,0:3,901,0:3,597,1:0,672,0:2,1211,1:0,46,0:2,25,0:1,99,0:2,76,1:0,29,0:3,69,0:1,34,0:24,18,3:0,489,17:0,21,0:14,418,0:3,391,0:3,1378,4:0,16,0:1,1858,0:1,23,40:0,32,0:45,452,6:0,859,0:1,3461,0:1,2835,0:2,1959,0:1,305,0:1,692,0:1,11,2:0,1002,2:0,55,0:2,70,2:0,1299,0:4,507,0:1,23,0:12,16,18:0,5,0:10,16,0:6,32,0:11,1091,2:0,20,0:1,27,1:0,945,0:2,43,0:1,86,0:1,35,1:0,2151,0:3,1814,0:3,992	mismap=1e-10
553	GLCHR03	1094797	516	+	1958359	utg99_pilon	42323	630	+	574736	163,0:21,65,0:5,18,0:23,8,0:20,181,0:9,29,0:36,52	mismap=0.00828
2056	GLCHR03	1093406	775	+	1958359	utg99_pilon	530608	757	-	574736	104,18:0,10,0:21,193,3:0,287,18:0,142	mismap=2.65e-06
238	GLCHR03	1209338	107	+	1958359	utg99_pilon	529554	107	-	574736	107	mismap=0.00455
327	GLCHR04	1170108	195	+	2762469	utg99_pilon	45337	195	+	574736	41,0:1,13,1:0,140	mismap=1e-10
257	GLCHR01	303734	111	+	1491578	utg99_pilon	528946	111	-	574736	111	mismap=0.5
805	GLCHR04	1170633	666	+	2762469	utg99_pilon	45855	661	+	574736	109,3:0,117,0:2,11,1:0,327,0:6,10,9:0,79	mismap=1e-10
