Num	Chr	Start	Size	Strand	ChrSize	QueryName	QueryStart	QuerySize	QueryStrand	QuerySizeTot	Info	Prob
43626	GLCHR05	2534028	7527	+	4471437	utg177_pilon	218069	7493	+	789175	282,3:0,428,1:0,163,1:0,226,0:1,1227,7:0,161,1:0,155,1:0,331,3:0,13,1:0,9,1:0,332,1:0,35,4:0,12,0:1,33,0:1,194,0:1,21,1:0,123,1:0,77,4:0,22,1:0,55,1:0,79,1:0,55,1:0,1684,4:0,1772	mismap=1e-10
797309	GLCHR05	2403377	132978	+	4471437	utg177_pilon	430631	132981	-	789175	45827,9:0,290,0:1,58,1:0,1306,0:1,11205,0:1,505,0:1,70199,0:1,156,0:6,2309,0:1,705,0:1,408	mismap=1e-10
2652	GLCHR05	2403087	442	+	4471437	utg177_pilon	430166	442	-	789175	442	mismap=0.00669
1266	GLCHR05	2403283	218	+	4471437	utg177_pilon	429949	217	-	789175	71,1:0,146	mismap=0.00669
3492	GLCHR05	2403087	602	+	4471437	utg177_pilon	429343	601	-	789175	64,1:0,131,1:0,208,0:1,197	mismap=6.91e-06
3312	GLCHR05	2403087	570	+	4471437	utg177_pilon	428766	565	-	789175	449,4:0,21,1:0,95	mismap=1e-10
2484	GLCHR05	2403087	414	+	4471437	utg177_pilon	428352	414	-	789175	414	mismap=1e-10
2118	GLCHR05	2403148	353	+	4471437	utg177_pilon	427999	353	-	789175	353	mismap=1e-10
2802	GLCHR05	2403087	474	+	4471437	utg177_pilon	427526	473	-	789175	271,1:0,202	mismap=1e-10
774186	GLCHR05	2274446	129055	+	4471437	utg177_pilon	298472	129054	-	789175	128908,1:0,146	mismap=1e-10
50844	GLCHR05	2270527	8718	+	4471437	utg177_pilon	490704	8665	+	789175	1133,1:0,1690,4:0,100,2:0,34,1:0,129,1:0,118,2:0,162,1:0,1264,6:0,39,1:0,430,2:0,769,1:0,91,2:0,239,2:0,319,1:0,108,3:0,25,1:0,375,2:0,502,6:0,475,2:0,277,2:0,12,4:0,97,4:0,95,1:0,1,1:0,41,2:0,7,0:1,14,0:1,117	mismap=1e-10
470967	GLCHR05	2187691	78672	+	4471437	utg177_pilon	211170	78635	-	789175	33,3:0,176,9:0,103,2:0,438,6:0,56184,0:2,807,0:1,5975,1:0,1,11:0,160,0:1,471,0:2,9282,0:1,1710,2:0,20,1:0,22,4:1,3018,4:0,125,2:0,102	mismap=1e-10
4438	GLCHR05	2187691	756	+	4471437	utg177_pilon	210422	748	-	789175	206,8:0,542	mismap=1e-10
5406	GLCHR05	2187555	901	+	4471437	utg177_pilon	209520	901	-	789175	901	mismap=1e-10
2492	GLCHR05	2187902	421	+	4471437	utg177_pilon	209099	421	-	789175	421	mismap=1e-10
6684	GLCHR05	2187555	1114	+	4471437	utg177_pilon	207984	1114	-	789175	1114	mismap=1e-10
3810	GLCHR05	2187688	635	+	4471437	utg177_pilon	207349	635	-	789175	635	mismap=1e-10
4578	GLCHR05	2187688	763	+	4471437	utg177_pilon	206586	763	-	789175	763	mismap=1e-10
4224	GLCHR05	2187735	704	+	4471437	utg177_pilon	205876	704	-	789175	704	mismap=1e-10
4969	GLCHR05	2187640	862	+	4471437	utg177_pilon	205017	859	-	789175	325,1:0,24,1:0,268,1:0,242	mismap=1e-10
95984	GLCHR05	2172362	16041	+	4471437	utg177_pilon	188972	16043	-	789175	2443,0:3,133,0:1,13049,1:0,269,1:0,145	mismap=1e-10
1512	GLCHR05	2172560	252	+	4471437	utg177_pilon	188720	252	-	789175	252	mismap=0.000835
5232	GLCHR05	2172362	872	+	4471437	utg177_pilon	187848	872	-	789175	872	mismap=0.0256
5400	GLCHR05	2172362	900	+	4471437	utg177_pilon	186948	900	-	789175	900	mismap=0.0128
1060735	GLCHR05	1996296	176966	+	4471437	utg177_pilon	9971	176977	-	789175	440,0:3,376,1:0,716,5:0,8674,0:1,55412,0:1,529,0:4,32004,0:1,1139,0:1,8131,0:1,662,0:1,7420,0:1,404,0:1,25342,1:0,23,3:0,8751,0:1,624,0:1,1381,0:1,527,0:1,19772,0:1,1038,0:1,3113,1:0,5,0:1,472	mismap=1e-10
8214	GLCHR05	1996296	1369	+	4471437	utg177_pilon	8273	1369	-	789175	1369	mismap=1e-10
6804	GLCHR05	1996513	1152	+	4471437	utg177_pilon	6797	1147	-	789175	675,1:0,12,4:0,460	mismap=1e-10
10030	GLCHR05	1996296	1724	+	4471437	utg177_pilon	5091	1706	-	789175	291,7:0,517,2:0,75,1:0,25,4:0,206,4:0,592	mismap=1e-10
8022	GLCHR05	1996296	1369	+	4471437	utg177_pilon	3403	1362	-	789175	38,1:0,853,1:0,259,1:0,27,4:0,185	mismap=1e-10
7724	GLCHR05	1996296	1369	+	4471437	utg177_pilon	1720	1357	-	789175	71,1:0,8,4:0,3,0:1,330,1:0,61,4:0,73,2:0,24,1:0,20,1:0,88,0:1,677	mismap=1e-10
1356	GLCHR05	1997247	414	+	4471437	utg177_pilon	970	426	-	789175	20,2:0,4,0:5,22,3:0,1,0:3,27,0:1,61,2:0,4,3:0,4,0:8,16,0:1,7,1:0,24,7:0,1,0:9,23,2:0,14,0:1,48,0:1,25,2:0,2,0:1,55,0:3,3,5:0,5,0:6,21	mismap=1e-10
1633	GLCHR05	1996445	742	+	4471437	utg177_pilon	119	774	-	789175	45,1:0,21,0:1,6,4:0,3,0:1,28,0:1,3,1:0,13,1:0,3,0:1,23,0:6,25,2:0,1,0:7,20,0:2,37,2:0,2,0:4,12,0:1,41,0:3,4,1:0,1,0:2,16,0:1,5,0:1,9,0:3,7,1:0,10,2:0,8,0:2,53,0:6,10,0:1,14,0:8,1,12:0,13,0:1,26,6:9,21,5:0,1,0:8,10,2:0,6,2:0,6,0:1,4,0:5,3,4:0,12,0:1,4,2:0,32,0:2,1,1:0,6,1:0,28,0:1,6,0:1,16,2:0,19,0:4,28,0:3,1,3:0,23	mismap=1e-10
296	GLCHR01	1231738	118	+	1491578	utg223_pilon	630374	113	-	630580	14,2:4,17,1:0,27,5:0,4,1:0,20,0:6,3,6:0,18	mismap=1e-10
1226	GLCHR01	1230906	664	+	1491578	utg223_pilon	629533	672	-	630580	22,2:0,5,0:1,8,1:0,6,1:0,23,4:0,8,1:0,8,4:0,7,3:0,1,0:1,5,3:0,23,1:0,43,0:4,5,0:3,10,0:2,4,0:3,8,0:9,1,6:0,22,0:19,1,16:0,7,1:0,15,0:1,6,0:1,20,3:0,2,0:2,17,5:0,1,0:7,16,0:1,3,0:1,18,3:0,17,2:0,10,0:6,1,4:0,13,2:0,16,1:0,2,0:1,49,0:3,23,0:4,23,2:0,3,1:0,13,2:0,4,1:0,25,4:6,9,0:4,7,0:3,22,1:0,16,0:1,13,1:0,8	mismap=1e-10
623892	GLCHR01	1126265	104570	+	1491578	utg223_pilon	524922	104537	-	630580	7775,0:6,19150,0:1,46443,0:3,236,1:0,28186,1:0,38,1:0,101,6:5,12,0:1,1,1:0,15,1:0,208,1:0,67,2:0,32,2:0,45,1:0,137,3:0,95,0:1,65,2:0,248,2:0,39,1:0,20,1:0,434,0:1,70,1:0,34,0:4,27,1:0,19,0:1,39,1:0,105,0:1,10,1:0,6,0:6,3,6:0,11,1:0,13,0:2,32,1:0,10,0:2,4,1:0,54,2:0,30,0:1,28,0:2,37,2:0,10,6:5,26,1:0,31,2:0,15,1:0,131,1:0,41,1:0,36,0:1,2,3:0,47,2:0,17,0:2,72,1:0,23,1:0,28,1:0,38,0:1,10,0:1,5,0:2,3,2:0,1,4:0,12,3:0,8,2:0,8,0:2,9,6:0,14,3:0,8,1:0,12	mismap=1e-10
290193	GLCHR01	1077499	48491	+	1491578	utg223_pilon	476352	48477	-	630580	56,1:0,169,1:0,46,2:0,8931,0:1,9,2:0,30,3:0,12,1:0,27,1:0,106,2:0,25,2:0,104,0:1,41,1:0,38919	mismap=1e-10
20114	GLCHR01	1030358	3400	+	1491578	utg223_pilon	154228	3394	+	630580	3030,1:0,18,1:0,94,1:0,32,1:0,72,1:0,40,1:0,108	mismap=1e-10
3858	GLCHR01	1034426	643	+	1491578	utg223_pilon	158271	643	+	630580	643	mismap=1e-10
19978	GLCHR01	1069369	3385	+	1491578	utg223_pilon	468297	3369	-	630580	581,4:0,1839,6:0,30,3:0,4,1:0,12,1:0,69,1:0,834	mismap=1e-10
5532	GLCHR01	1069203	1018	+	1491578	utg223_pilon	467317	980	-	630580	143,1:0,276,1:0,7,33:0,90,1:0,52,1:0,122,1:0,290	mismap=0.029
179591	GLCHR01	1040365	30014	+	1491578	utg223_pilon	437314	30003	-	630580	28997,4:0,94,1:0,175,1:0,19,4:0,564,1:0,154	mismap=1e-10
46840	GLCHR01	1026265	7848	+	1491578	utg223_pilon	193266	7845	+	630580	4194,0:2,1251,1:0,86,1:0,136,2:0,464,1:0,1712	mismap=1e-10
3750	GLCHR01	1035511	649	+	1491578	utg223_pilon	428824	645	-	630580	454,1:0,26,0:1,27,4:0,137	mismap=1e-10
438901	GLCHR01	961011	73459	+	1491578	utg223_pilon	354362	73416	-	630580	1994,1:0,143,1:0,101,2:0,1660,2:0,4325,0:6,30,0:1,1584,9:0,183,2:0,1452,2:0,22521,1:0,33418,1:0,1052,2:0,667,2:0,327,4:0,69,1:0,507,2:0,630,1:0,34,1:0,55,1:0,101,1:0,35,1:0,161,6:0,189,4:0,252,1:0,144,3:0,522,0:1,692,0:1,379,1:0,131,5:5,44	mismap=1e-10
3510	GLCHR01	961011	585	+	1491578	utg223_pilon	353777	585	-	630580	585	mismap=0.702
5486	GLCHR01	960409	953	+	1491578	utg223_pilon	352836	941	-	630580	30,5:0,414,5:0,26,1:0,443,1:0,28	mismap=7.83e-05
39074	GLCHR01	967036	6602	+	1491578	utg223_pilon	277746	6587	+	630580	13,2:0,48,1:0,56,3:0,64,1:0,156,0:1,9,2:0,321,1:0,35,1:0,2100,1:0,163,1:0,37,2:0,157,1:0,3427	mismap=1e-10
253654	GLCHR01	911095	42294	+	1491578	utg223_pilon	303954	42293	-	630580	252,1:0,42041	mismap=1e-10
1334	GLCHR01	911095	239	+	1491578	utg223_pilon	303718	235	-	630580	137,2:0,31,2:0,67	mismap=1
2718	GLCHR01	911092	478	+	1491578	utg223_pilon	303245	472	-	630580	14,2:0,132,3:0,251,1:0,75	mismap=1
2582	GLCHR01	911092	476	+	1491578	utg223_pilon	302780	463	-	630580	140,2:0,6,6:0,19,2:0,60,2:0,165,1:0,73	mismap=1
2800	GLCHR01	911095	475	+	1491578	utg223_pilon	302307	473	-	630580	377,2:0,96	mismap=1
1924	GLCHR01	911242	329	+	1491578	utg223_pilon	301976	327	-	630580	230,2:0,97	mismap=1
2610	GLCHR01	911045	435	+	1491578	utg223_pilon	301541	435	-	630580	435	mismap=5.42e-06
712007	GLCHR01	792807	118718	+	1491578	utg223_pilon	182838	118703	-	630580	55896,4:0,62525,2:0,4,9:0,278	mismap=1e-10
26682	GLCHR01	788511	4447	+	1491578	utg223_pilon	447742	4447	+	630580	4447	mismap=1e-10
1032897	GLCHR01	614223	172299	+	1491578	utg223_pilon	6121	172270	-	630580	38,2:0,7,2:0,1018,0:2,3,28:0,23,5:0,36,2:0,14535,0:5,375,1:0,5775,0:1,679,0:1,58201,0:1,261,0:1,91308	mismap=1e-10
24021	GLCHR01	613615	4912	+	1491578	utg223_pilon	625582	4908	+	630580	738,1:0,21,1:0,210,1:0,998,1:0,13,1:0,48,3:0,44,4:0,86,2:0,135,2:0,192,1:0,144,1:0,414,5:0,47,0:1,73,0:2,32,1:0,26,1:0,16,2:0,3,0:2,9,0:1,27,0:1,33,1:0,26,2:0,101,2:0,30,3:0,96,1:0,19,0:1,117,0:1,22,1:0,54,2:0,127,1:0,30,1:0,107,3:0,13,2:0,20,0:4,3,0:2,15,0:1,11,0:6,3,3:0,29,0:2,8,2:0,41,0:4,2,0:1,35,2:0,10,6:5,5,2:0,16,0:1,7,0:1,2,1:0,13,0:1,9,3:0,1,0:2,15,0:1,10,0:3,1,2:0,5,0:4,1,1:0,13,1:0,23,10:12,4,0:1,8,5:8,25,0:1,9,0:6,16,0:1,5,1:0,9,0:2,7,1:0,3,1:0,10,8:6,14,2:0,18,0:1,15,1:0,4,0:1,2,0:2,9,2:0,8,0:7,13,0:1,1,3:0,5,0:3,3,8:0,18,2:0,2,4:0,2,0:3,5,0:2,37,1:0,3,1:0,10,0:2,21,4:0,3,0:7,4,0:1,9,3:0,11,0:4,42,0:3,3,4:0,32,0:5,43	mismap=1e-10
758	GLCHR04	2121428	413	+	2762469	utg268_pilon	210	414	+	616181	13,6:0,4,0:3,47,0:3,6,0:1,25,5:5,21,5:0,2,0:3,14,0:1,22,8:0,1,0:9,8,0:2,13,7:0,2,0:7,22,0:3,1,5:0,12,4:0,1,0:4,27,0:1,4,0:1,2,1:0,7,0:1,24,3:0,6,2:0,29,0:1,10,0:2,44	mismap=1e-10
2293	GLCHR04	2122317	1147	+	2762469	utg268_pilon	1040	1139	+	616181	8,0:2,10,1:0,26,7:5,20,0:2,8,1:0,3,2:0,4,0:12,2,1:0,7,5:0,2,0:4,79,0:1,37,20:0,4,0:16,36,1:0,13,0:1,6,0:1,6,0:1,14,3:0,13,0:4,1,4:0,17,1:0,7,0:2,8,8:8,18,1:0,10,0:3,16,0:5,1,7:0,21,2:0,4,4:4,23,2:0,8,1:0,19,2:0,15,0:17,3,22:0,4,0:3,4,0:1,24,2:0,8,2:0,25,1:0,4,1:0,24,0:4,1,5:0,13,0:3,16,1:0,2,1:0,8,5:0,2,0:8,25,1:0,15,0:8,2,9:0,55,1:0,22,1:0,17,1:0,15,15:11,9,1:0,13,0:1,9,1:0,32,0:4,1,5:0,14,2:0,5,1:0,22,0:5,5,0:4,33,1:0,18,1:0,4,1:0,9,0:5,19,0:3,1,2:0,4,0:1,3,1:0,34	mismap=1e-10
342613	GLCHR04	2123593	58540	+	2762469	utg268_pilon	2315	58421	+	616181	14,2:0,14,1:0,44,4:0,1,0:3,43,11:10,16,2:0,15,6:0,54,1:0,13,2:0,12,1:0,17,2:1,14,3:0,39,2:0,38,2:0,6,0:1,8,0:1,13,0:1,6,10:9,40,1:0,31,1:0,8,0:2,32,0:1,3,9:0,45,1:0,6,1:0,4,1:0,11,3:0,6,1:0,31,1:0,26,0:4,4,4:0,1,1:0,25,0:1,5,0:1,66,0:2,15,3:0,16,0:4,3,6:0,22,2:0,27,1:0,15,1:0,40,0:2,29,1:0,10,1:0,29,0:1,38,0:2,1,2:0,8,2:0,5,0:1,16,0:5,3,7:0,10,1:0,13,1:0,21,4:0,8,0:1,16,3:0,20,1:0,5,0:1,41,0:1,48,0:1,10,1:0,9,2:0,2,1:0,9,0:3,49,0:1,85,2:0,26,1:0,3,0:1,6,1:0,60,1:0,7,0:1,12,2:0,35,2:0,47,1:0,11,0:1,68,0:1,15,3:0,3,5:0,6,2:0,7,0:2,6,1:0,20,0:1,59,0:1,13,0:1,22,2:0,61,1:0,12,1:0,13,0:3,1,3:0,51,1:0,6,0:1,12,1:0,76,1:0,7,0:8,13,4:0,18,1:0,49,0:2,35,2:0,12,0:2,11,4:0,12,0:1,49,0:1,16,0:1,22,0:2,43,1:0,10,2:0,136,0:1,86,2:0,121,0:1,9,0:1,19,1:0,83,1:0,77,3:0,66,4:0,461,0:2,55,1:0,63,3:0,560,1:0,76,2:0,16,2:0,46,1:0,227,2:0,208,1:0,133,1:0,49,1:0,711,1:0,324,1:0,2989,1:0,339,1:0,3,3:0,1439,2:0,366,4:0,31871,1:0,10595,1:0,16,1:0,183,1:0,117,3:0,172,0:1,1349,8:0,193,2:0,376,1:0,2502	mismap=1e-10
91488	GLCHR04	2174352	15318	+	2762469	utg268_pilon	540132	15313	-	616181	1240,1:0,588,0:1,40,1:0,4065,4:0,1356,1:0,2,0:1,8020	mismap=1e-10
526640	GLCHR04	2197479	87901	+	2762469	utg268_pilon	76049	87881	+	616181	384,3:0,115,1:0,121,3:0,37,3:0,232,1:0,153,0:1,168,7:0,399,2:0,110,1:0,86161	mismap=1e-10
3948	GLCHR04	2302564	665	+	2762469	utg268_pilon	451587	664	-	616181	441,1:0,223	mismap=1e-10
916	GLCHR03	1692804	324	+	1958359	utg268_pilon	166439	285	+	616181	17,3:0,115,8:0,3,17:0,3,11:0,147	mismap=0.5
4156	GLCHR03	1704994	1357	+	1958359	utg268_pilon	448017	1357	-	616181	172,1:0,2,0:1,23,0:1,8,3:0,1,0:3,11,5:0,1,0:5,81,3:0,156,1:0,23,4:0,4,0:4,29,5:0,2,0:8,21,13:13,125,4:0,2,0:6,476,2:0,8,0:1,2,1:0,3,0:1,3,1:0,161	mismap=1e-10
682	GLCHR05	1801822	202	+	4471437	utg268_pilon	447813	203	-	616181	142,0:1,60	mismap=1e-10
327	GLCHR05	4331261	73	+	4471437	utg268_pilon	447675	73	-	616181	73	mismap=0.211
6618	GLCHR03	1703315	1227	+	1958359	utg268_pilon	446448	1227	-	616181	1179,8:0,1,0:8,39	mismap=1e-10
6484	GLCHR03	1703315	1227	+	1958359	utg268_pilon	174862	1223	+	616181	384,2:0,31,1:0,126,1:0,634,8:0,1,0:8,39	mismap=1e-10
327	GLCHR05	4331261	73	+	4471437	utg268_pilon	176085	73	+	616181	73	mismap=0.211
682	GLCHR05	1801822	202	+	4471437	utg268_pilon	176223	203	+	616181	142,0:1,60	mismap=1e-10
4098	GLCHR03	1704994	1357	+	1958359	utg268_pilon	176427	1354	+	616181	160,1:0,11,1:0,2,0:1,31,3:0,1,0:3,11,5:0,1,0:5,81,3:0,156,1:0,23,4:0,4,0:4,29,5:0,2,0:8,21,13:13,125,4:0,2,0:6,62,2:0,9,0:1,403,2:0,8,0:1,2,1:0,3,0:1,3,1:0,161	mismap=1e-10
916	GLCHR03	1706434	324	+	1958359	utg268_pilon	177864	285	+	616181	147,11:0,3,17:0,3,8:0,115,3:0,17	mismap=0.5
481340	GLCHR04	2302564	80262	+	2762469	utg268_pilon	179996	80266	+	616181	15015,1:0,7,1:0,43234,0:1,479,0:2,20705,0:1,618,0:2,202	mismap=1e-10
1926	GLCHR04	2382505	321	+	2762469	utg268_pilon	263769	321	+	616181	321	mismap=0.637
6948	GLCHR04	1711802	1164	+	2762469	utg268_pilon	341888	1165	-	616181	1109,0:1,55	mismap=8.57e-08
1926	GLCHR04	2382505	321	+	2762469	utg268_pilon	275061	321	+	616181	321	mismap=0.638
7638	GLCHR04	2422332	1273	+	2762469	utg268_pilon	276946	1273	+	616181	1273	mismap=1e-10
5904	GLCHR04	1711927	984	+	2762469	utg268_pilon	336474	984	-	616181	984	mismap=0.248
4032	GLCHR04	2424480	672	+	2762469	utg268_pilon	281003	672	+	616181	672	mismap=3.18e-10
21180	GLCHR04	2416552	3568	+	2762469	utg268_pilon	282446	3559	+	616181	819,0:1,25,2:0,1725,9:0,429,0:1,559	mismap=1e-10
19640	GLCHR04	2420259	3300	+	2762469	utg268_pilon	286144	3294	+	616181	186,0:1,1552,5:0,27,2:0,1528	mismap=1e-10
4746	GLCHR04	2414824	809	+	2762469	utg268_pilon	291858	804	+	616181	348,4:0,46,1:0,410	mismap=1e-10
6039	GLCHR04	2419403	1043	+	2762469	utg268_pilon	292662	1043	+	616181	377,3:3,172,1:0,383,0:1,107	mismap=1e-10
3524	GLCHR04	2415207	593	+	2762469	utg268_pilon	294173	593	+	616181	593	mismap=8.94e-05
469158	GLCHR04	2421773	78250	+	2762469	utg268_pilon	296977	78252	+	616181	946,10:0,1011,0:1,394,0:5,7691,0:1,53264,0:1,203,0:4,14731	mismap=1e-10
16778	GLCHR04	2507117	2851	+	2762469	utg268_pilon	238114	2838	-	616181	1662,2:0,19,0:1,115,0:1,116,9:0,766,4:0,158	mismap=1e-10
367054	GLCHR04	2501856	61281	+	2762469	utg268_pilon	378068	61266	+	616181	391,1:0,148,4:0,22,1:0,16,3:0,3833,2:0,208,1:0,53,1:0,2644,0:4,553,0:1,1057,0:1,384,0:1,34623,9:0,17327	mismap=1e-10
18573	GLCHR04	2414728	3184	+	2762469	utg268_pilon	439334	3168	+	616181	350,0:1,1099,1:0,57,1:0,82,1:0,9,0:1,840,1:0,50,6:0,374,4:0,123,4:0,182	mismap=1e-10
3972	GLCHR04	2414737	675	+	2762469	utg268_pilon	446920	675	+	616181	341,0:1,144,1:0,189	mismap=0.00139
12052	GLCHR04	2413609	2024	+	2762469	utg268_pilon	447595	2021	+	616181	1492,2:0,119,1:0,410	mismap=1e-10
5278	GLCHR04	2414739	894	+	2762469	utg268_pilon	450632	893	+	616181	52,2:0,285,0:1,555	mismap=0.000104
10366	GLCHR04	2415228	1760	+	2762469	utg268_pilon	453033	1755	+	616181	476,4:0,8,1:0,1271	mismap=1e-10
416945	GLCHR04	2579644	69584	+	2762469	utg268_pilon	454876	69583	+	616181	995,0:1,616,0:1,1414,0:1,66143,1:0,232,2:0,128,1:0,52	mismap=1e-10
40384	GLCHR04	2637041	6896	+	2762469	utg268_pilon	84851	6871	-	616181	37,1:0,71,1:0,635,2:0,74,2:0,1144,1:0,1697,3:0,90,1:0,8,1:0,746,1:0,780,1:0,656,1:0,10,2:0,102,4:0,165,1:0,144,0:1,143,1:0,13,1:0,21,1:0,95,1:0,239	mismap=1e-10
445472	GLCHR04	2654871	74737	+	2762469	utg268_pilon	531330	74727	+	616181	26,1:0,13459,0:1,684,0:2,26696,0:1,32676,1:0,25,1:0,62,1:0,14,2:0,27,1:0,8,2:0,96,2:0,46,0:1,19,2:0,22,4:5,15,0:3,19,1:0,8,0:1,30,0:1,27,0:1,17,0:1,30,1:0,8,0:1,9,1:0,3,0:2,45,2:0,40,1:0,42,3:0,1,0:6,11,1:0,44,7:6,9,0:1,34,1:0,58,0:1,1,2:0,5,1:0,5,2:0,49,0:1,33,1:0,6,3:0,3,0:3,24,6:0,4,0:9,20,1:0,22,1:0,26,0:1,24,2:0,55,3:0,10,0:4,9,0:3,7,2:0,14,0:6,3,11:0,11,2:0,13,0:1,11	mismap=1e-10
1586	GLCHR04	2196842	569	+	2762469	utg268_pilon	606123	565	+	616181	34,3:0,4,0:3,3,0:1,13,0:1,29,1:0,42,1:0,14,0:1,17,0:2,19,2:0,1,6:0,10,0:1,13,0:1,13,2:0,32,0:1,5,0:1,22,2:0,12,7:0,42,0:1,8,2:0,13,0:2,35,3:0,10,1:0,11,0:2,15,0:1,16,2:0,5,0:4,22,2:0,29,1:0,14,4:0,3,0:5,3,0:8,21	mismap=0.529
398	GLCHR04	2196824	190	+	2762469	utg268_pilon	606837	191	+	616181	33,2:0,50,0:12,3,0:4,2,0:5,17,1:0,4,1:0,8,2:0,9,2:0,5,4:0,8,0:3,1,5:0,12,6:0,15	mismap=0.944
2018	GLCHR04	2196764	721	+	2762469	utg268_pilon	607145	745	+	616181	12,0:1,17,0:13,3,1:0,20,11:0,53,0:6,39,1:0,17,0:1,8,2:0,38,0:1,9,0:3,6,0:1,12,1:0,5,8:0,1,0:9,29,2:0,14,4:0,5,0:5,19,1:0,4,0:1,6,1:0,29,5:0,1,0:16,29,2:0,32,0:1,4,2:0,4,1:0,3,1:0,85,0:1,21,0:1,14,3:0,1,1:0,8,0:7,2,4:0,14,0:5,3,7:0,12,0:10,15,0:1,9,2:0,16,0:1,10,1:0,11,0:1,20	mismap=0.962
594	GLCHR04	2196804	186	+	2762469	utg268_pilon	607992	188	+	616181	12,2:0,37,5:3,5,0:3,19,0:1,5,3:0,15,0:5,29,1:0,32,0:1,21	mismap=0.971
3880	GLCHR04	2196850	1032	+	2762469	utg268_pilon	608284	1014	+	616181	9,0:1,8,1:0,48,0:4,4,0:4,48,0:2,9,2:0,8,2:0,14,1:0,21,0:3,7,2:0,60,1:0,46,1:0,33,0:2,11,2:0,5,2:0,37,1:0,10,3:0,10,1:0,41,1:0,7,2:0,39,0:2,16,2:0,6,3:0,42,0:1,10,2:0,55,2:0,17,2:0,1,4:0,27,0:5,10,2:0,63,4:3,6,1:0,29,0:1,44,2:0,43,0:3,31,0:2,6,2:0,6,2:0,73,1:0,21	mismap=0.95
2224	GLCHR01	1467107	737	+	1491578	utg268_pilon	612976	708	+	616181	9,1:0,42,0:2,6,2:0,46,1:0,8,1:0,28,0:1,36,3:0,9,2:0,3,1:0,29,2:0,19,3:0,4,2:0,31,1:0,46,0:1,27,3:0,29,2:0,48,0:1,12,1:0,6,2:0,48,1:0,21,0:1,4,1:0,17,0:1,10,1:0,9,3:0,6,0:5,12,3:2,17,1:0,13,0:1,41,0:3,5,7:0,23,3:0,26	mismap=1e-10
214	GLCHR01	1468912	133	+	1491578	utg268_pilon	614687	135	+	616181	17,3:0,14,0:1,4,0:1,17,0:1,12,0:8,7,6:0,13,2:0,3,0:3,26,1:0,8	mismap=0.5
192	GLCHR01	1469154	92	+	1491578	utg268_pilon	614929	104	+	616181	9,0:3,6,0:3,35,3:0,7,0:3,7,0:2,11,0:4,14	mismap=0.84
21351	GLCHR01	614229	4728	+	1491578	utg297_pilon	376168	4701	-	380948	42,1:0,11,1:0,232,2:0,125,1:0,36,1:0,7,1:0,1167,1:0,5,0:1,48,0:1,99,0:1,71,1:0,48,1:0,42,2:0,63,0:1,24,1:0,45,1:0,30,1:0,43,1:0,34,1:0,124,2:0,33,1:0,23,1:0,28,1:0,85,2:0,10,0:1,44,0:2,1,2:0,23,0:1,3,0:1,31,1:0,41,5:7,39,1:0,201,1:0,91,1:0,19,0:1,3,7:0,4,0:4,6,1:0,62,0:1,10,0:3,7,1:0,5,0:1,8,3:0,6,2:0,77,0:1,14,2:0,19,15:0,1,0:15,10,2:0,13,1:0,10,1:0,33,1:0,6,0:1,28,2:0,12,1:0,27,1:0,20,0:1,19,3:0,1,0:1,32,1:0,20,0:1,19,0:1,7,0:2,20,1:0,54,1:0,22,2:0,1,1:0,8,1:0,34,0:1,3,2:0,16,0:1,22,0:1,5,1:0,36,2:0,12,1:0,32,0:2,7,0:1,11,5:0,1,0:8,8,0:1,44,1:0,17,0:1,22,1:0,11,1:0,11,1:0,10,1:0,22,1:0,9,0:2,5,2:0,8,0:3,19,2:0,10,3:0,1,0:4,62,1:0,17,8:0,2,0:2,9,0:1,3,0:2,34,0:1,9,0:3,3,2:0,9,0:6,1,5:0,19,0:3,31,0:3,26,3:9,5,0:2,37,0:3,41,0:12,2,13:0,31,0:1,44,1:0,17,3:0,11,0:2,37,2:0,1,2:0,14,9:10,25,2:0,5,1:0,47,1:0,11,0:1,45,1:0,21,0:1,18	mismap=1e-10
41137	GLCHR01	613716	7441	+	1491578	utg297_pilon	5992	7352	+	380948	12,1:0,58,1:0,124,2:0,27,1:0,61,0:1,114,1:0,2,0:1,64,10:0,21,1:0,45,1:0,7,5:0,167,1:0,44,1:0,97,1:0,41,6:0,60,1:0,171,6:0,21,2:0,30,0:1,109,2:0,100,4:0,113,1:0,26,1:0,21,3:0,128,2:0,33,1:0,40,0:1,58,1:0,19,1:0,26,0:1,92,2:0,41,1:0,24,2:0,7,1:0,101,2:0,138,3:2,26,1:0,22,1:0,58,1:0,26,0:1,47,1:0,485,1:0,41,1:0,90,0:1,8,1:0,38,1:0,79,2:0,22,1:0,120,1:0,14,2:0,100,1:0,31,1:0,30,3:0,675,1:0,120,1:0,24,5:0,1352,1:0,93,1:0,159,1:0,297,1:0,198,1:0,495,0:1,450	mismap=1e-10
33314	GLCHR01	567665	5719	+	1491578	utg297_pilon	42641	5684	+	380948	2668,1:0,19,1:0,227,3:0,95,1:0,225,2:0,276,0:1,254,1:0,257,1:0,19,9:0,118,2:0,154,0:1,239,2:0,318,2:0,28,5:0,211,2:0,42,4:2,69,1:0,315,2:0,146	mismap=1e-10
